"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZAQaxlY4Jq4V5AMRzJ1E-0WtBF1yvrwUVrm_mcLZc9FaxHlAAICelrEo1lArNgIXKX4J1lBAun4UpiX_vArHWK7ig1WBRfHNAq-Zzl2jrIGnUAkdC-BfYLd4-2P6-SaXzc-jY=w426-h240-k-no","LA PERLA DEL CARIBE BOTANERO","4.4","5","C. 80 1317","Cancún","Quintana Roo","MX",,"","Bar","https://www.google.com/maps/search/?api=1&query=LA%20PERLA%20DEL%20CARIBE%20BOTANERO&query_place_id=ChIJcw-VHmwtTI8RqJJZ8DsbQVo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmmucqyF-zhNFNqHGWT9oQekBsvCK79YVYfE9YL8EeIssjq47fX3CwuCM03AQnJDlXgqA5aDQb-2fY3Ense5kRRP-oCkQe2MteCoZCMdEttpF-cFtCyardt9qI2aOE-6KcN8KB_seSeA=w408-h306-k-no","Tikin xic","4.3","6","Entrada de, locales de, la Portillo SM Sobre MZ a 3","México","Quintana Roo","MX",,"","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Tikin%20xic&query_place_id=ChIJk7Yw_9rVTY8ROLAAsbCsrCk"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VK8rh0nv7RQgwCwgoOhSBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.97493&pitch=0&thumbfov=100","Pikas","5","2","Av. 135 SM 101 MZ 93 LT 4","Cancún","Quintana Roo","MX",,"","Bar","https://www.google.com/maps/search/?api=1&query=Pikas&query_place_id=ChIJmUVnHgArTI8RQ7A1fUOFN3Q"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGikzdbEHX0TkyPx-SpL9sOY7Eni9M1gK4u0nruMJB2P5T61CiREFEidjpOBOCNG63Ac-DPjOwortX7-Nb4eLr-roR37_i2BMWWk9040ms0fVRm-IG0lrRXdJuLxuaAL_1K0gFOhLHx-3MU=w408-h306-k-no","Cantamar Karaoke","4.2","84","Av., Huayacan, Plaza Arbolada Strip Mall","Cancún","Quintana Roo","MX","https://www.instagram.com/cantamarkaraoke/?utm_source=ig_web_button_share_sheet&igshid=OGQ5ZDc2ODk2ZA==","","Karaoke bar","https://www.google.com/maps/search/?api=1&query=Cantamar%20Karaoke&query_place_id=ChIJa3YFT0ErTI8R5HMo7ALOldk"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkezIYvEMquRJPq1_o43w3_9JfyC9EslzLZng9eRej76QfsLFxdFn3TI-M0x7e68ozs53NEYCs1GUf9eFxgoGSn0MTxjbTEAG-ZzlOca_XvrlFu_2vJqELFPOS8gw3bYpnRtG3=w408-h544-k-no","Cántaritos Cantaebritos cancun","4.4","23","C. 38 404","Cancún","Quintana Roo","MX",,"+52 998 246 6431","Bar","https://www.google.com/maps/search/?api=1&query=C%C3%A1ntaritos%20Cantaebritos%20cancun&query_place_id=ChIJA7oY7ektTI8R1odYmRrlk-g"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dGIjDU88yy0vWx9JEBYzpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.74524&pitch=0&thumbfov=100","Av.margaritas","5","1","Av. Margaritas","Cancún","Quintana Roo","MX",,"","Bar","https://www.google.com/maps/search/?api=1&query=Av.margaritas&query_place_id=ChIJm2LocwDVTY8R1fa7cgHXcU8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlai3OK_ZuCbuTAVBCFDqQ7J6la8TJBc2UGkpVO4yJCQR3y0FYVxZJhDEZx1g30Q0s2YhlXvzlOAzy99c1r750ugsk93HfX8J1Rq70Mam4OPc9hz1Zo5FoPdipbNDwl2MN5NS4ag=w408-h270-k-no","MUMMA Rooftop Bar","4.5","936","Nomads Hotel, Hostel & Rooftop Pool, Av Carlos Nader, SM 2A, MZ04, Lote 27, Piso 3 Edificio, Av Carlos Nader 27","Cancún","Quintana Roo","MX",,"+52 998 487 0163","Bar & grill","https://www.google.com/maps/search/?api=1&query=MUMMA%20Rooftop%20Bar&query_place_id=ChIJZa8sQF4tTI8Rf5eOrm2LxsQ"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUv93ZZTnC9_9pw2WwBGiyjxXGouE53sMaRzpvoDXPU0uAM6pDf2sVLKxHlMt7rD2ju_7riQvrLH9lqZ6ayh2T53xZtuRr7Ps6sMDcLj1hLVxgeoI_HZbX0w5J1FheXUQPavQ=w521-h240-k-no","Sigfrido","4.7","85","Av Carlos Nader 104-MZ 5, LT 114","Cancún","Quintana Roo","MX","https://instagram.com/sigfrido_mx?igshid=1p32297p13tl0","+52 998 217 7517","Bar","https://www.google.com/maps/search/?api=1&query=Sigfrido&query_place_id=ChIJaSGjSxstTI8RVRE0yMd5BNI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvJYgVdc-14lBpiR8rpUvCR036dNbci_agvR8xf2SjymnkUIQwx6Y6HulnVyM3eAmzaCe7ruYErF0M3uuAd4iSRlcngP7zTyRlABTgtgdkCk9PZ9kpV1t3ydSvu0dN43E9nYHV=w408-h544-k-no","11:11 Club Cancún","4.1","551","Av Tulum Smz 22 Mz 5 Lote 33","Cancún","Quintana Roo","MX","https://m.facebook.com/1111club","+52 998 135 2243","Gay bar","https://www.google.com/maps/search/?api=1&query=11%3A11%20Club%20Canc%C3%BAn&query_place_id=ChIJnRFPuwAsTI8RO-RoaYOGC-8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGoFYL0OnbO6BI383pUyNVdVRS727GgbJx2Un1GuSAEdyeQxxPcgLCVz3DLE7OR-6pavmmscwTHSrk6JrmZgaZw_3HUxf-uc8pyxkJKrrRLqIMU5a0Kxu5HFlxldIkMRHrI1_3=w426-h240-k-no","Route 666 Bikers Bar","4.4","1686","Av Yaxchilán SM 20 MZ 17 LT 100","Cancún","Quintana Roo","MX","https://666bar.com/","+52 998 399 5588","Bar","https://www.google.com/maps/search/?api=1&query=Route%20666%20Bikers%20Bar&query_place_id=ChIJuSjRpfkrTI8R_A0AhgzhIz8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTWscct1y3L-bO1-_iAZuIKiHElv68AKgUrJXQxOIZ1aM_M2qFzPCT7kd0ja2JxWmw2ne3TT0nar4EuvyntEcVl62_zFHZVkCriRAHLB_Q5WcQx3eOFBje-7t63xL7SzYUMgExSX9B9PUa=w408-h271-k-no","Hunter Bar Cancun","4.8","913","Alcatraces 45, LT 26","Cancún","Quintana Roo","MX","https://hunterbarcancun.shop/","","Bar","https://www.google.com/maps/search/?api=1&query=Hunter%20Bar%20Cancun&query_place_id=ChIJz4MyVUgtTI8RRKl9vV1VzvA"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpw6pvhTl_WULIH7TgNbW4elPPiU8oHT2MLvo8UJR1ssMqd8Wniclvlun-2QMRK_9PDGZCYZsxH8Z60BCV4QKg__LwNgkY682pGAETQgt00d_HZV6bqT9VhJS1EcEb36J82P-Z=w408-h306-k-no","Tiki Island Bar Cancún","4.8","32","C. Ciricote SM 500, Arboledas","Cancún","Quintana Roo","MX","https://www.facebook.com/Tikiislandbarcancun","+52 998 151 6122","Tiki bar","https://www.google.com/maps/search/?api=1&query=Tiki%20Island%20Bar%20Canc%C3%BAn&query_place_id=ChIJqasxZIUrTI8R4dKTCNgXGn8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF80uaxYijbZFgByEkv99q03vYGVssZrtleFxoPc68Lw8tckmWUTQeB-Yj7LcMomFbxBV7zK6UzHvTbz3c3KAapLBpY2amslTZxQcU8QovU1Zu-LUFb7UdrlB65YFKpyT_w7cnQ=w426-h240-k-no","Laser Hot Bar Beer & Queer","4.2","276","Av. Tulúm 45","Cancún","Quintana Roo","MX",,"+52 998 762 8084","Bar","https://www.google.com/maps/search/?api=1&query=Laser%20Hot%20Bar%20Beer%20%26%20Queer&query_place_id=ChIJJUaiPQUrTI8R-38cRWC5lUM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOBMmN_VXiUiimPUFoU9ZpZAJCv7P0XHBXQCIXz44HDEsuBHxzunM3PubZ4iIcFDXTAI01OQ6cZePE_P937a8xEO2IdDC8YG5BsEPuL_J4d490XWibWfJjk8cQ93Ox8vM_Q-PwCg=w408-h544-k-no","La Envidia MEN'S CLUB","3.2","25","C. 10 Margaritas 50c","Cancún","Quintana Roo","MX",,"","Night club","https://www.google.com/maps/search/?api=1&query=La%20Envidia%20MEN'S%20CLUB&query_place_id=ChIJ3a6yywstTI8RTDv0NCOp0Cg"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8LDRJ6Z_CvXnNk8LK956mRDPCsWx0sdssoAx48DtikSFHaICpwLtkuXCKMXMGeVoTgets8GMSjCzrIfAzvc0gy6wuohatcOq3IuitRv_kl916kdGSLlSc6yKwGJHE-_9FOu05=w408-h306-k-no","Bull's bar","4","6","Av. Bonampak 28","Cancún","Quintana Roo","MX",,"","Night club","https://www.google.com/maps/search/?api=1&query=Bull's%20bar&query_place_id=ChIJZ2CfZVgpTI8RUM--XHtaPMw"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsrQ2ig-7Sqfh569PKyVthTtk1DlVrwRBn6WwCsVd4IOGhPhNENLA8il5drnbUZyL-tpwcfWcl5zsJ1hvGicd-IjkZfm8stulg0iifpfzyIwxn2ZEPXAqsnFOV9FD2r9h9hM3TPA=w408-h306-k-no","The luxe","3.8","16","Av. Sayil MZ 5 LT 2A SM 6","Cancún","Quintana Roo","MX",,"","Bar","https://www.google.com/maps/search/?api=1&query=The%20luxe&query_place_id=ChIJbcEMCp0pTI8RBswitv-6mVM"
