"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG23CwEVxuIXW6nVODvTf01Ny9hnZxQ1kPhS65-wZ24N0TzwLtDqe_o8GGCXdhb0Govbjw3Higdv1DI-fKu01NWI4l_mGcoyR2PPr7vH4uJ2mij4926_sFvuR5LSSeMq2n4_9b=w408-h272-k-no","9'SQUARE Bali","4.9","77","Jl. Dewi Sri No.98 C","Badung Regency","Bali","ID","https://linktr.ee/9squarebali","+62 817-329-996","Night club","https://www.google.com/maps/search/?api=1&query=9'SQUARE%20Bali&query_place_id=ChIJVYXkkYxH0i0RIpkHms83LxA"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdas4mDgrPTQBNa5NX4DSf6PMm4q7J-ojGu8Mm8g61mhel5fTCwA5KAnFiYok1HZXKtJCdNtjUpbivrD8PXjK-U1Gic6l7H8-IFyxZPRPFv_0l37OU2m7NhPBt5mV0m73m3F8vWAEqfVe1=w408-h306-k-no","Rooftop Cocktail Sunset Bar","4.6","511","8536+M5H, Jl. Pantai Legian Jl. Double Six No.66","Badung Regency","Bali","ID","https://doublesixrooftop.com/","+62 811-3831-0166","Bar & grill","https://www.google.com/maps/search/?api=1&query=Rooftop%20Cocktail%20Sunset%20Bar&query_place_id=ChIJl0nY4QhH0i0R-U7SNqR2WB8"
,"Sunken Bar","4.5","2","Hotel Puri Bambu, JL. Pengeracikan, Jimbaran, 80361 Bali, Indonesia","Badung Regency","Bali","ID",,"+62 361 701377","Bar","https://www.google.com/maps/search/?api=1&query=Sunken%20Bar&query_place_id=ChIJHdecHm9E0i0RbhqgWLEJZRI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtHIS2slMtx1T0GAuyDK0cW8nmmyxUqRYLwREyykryfR7UvpX4A_sVbPxotPrYUiYPiXdmM2Dof2ko2XZk_jnZ51ZPQSaoU1EBwKjiaeknUn5VrBpMyst86k0MMDOZKNng1p0YQQ=w408-h306-k-no","Cheers Bali by the river","4.6","52","Jl. Sri Rama No.12","Badung Regency","Bali","ID",,"+62 361 755927","Sports bar","https://www.google.com/maps/search/?api=1&query=Cheers%20Bali%20by%20the%20river&query_place_id=ChIJUQegx3FH0i0RrP1BQgYxfFo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4tKpTny4HsATfliDR8uxDX2JE2EIQsZqsEETrOBA_tLb94hwVza1hFL49l5jr2Gi0RjduTaf2YndH5tPxAIYT-od8fBTBKvltFCGjqJIb9UuxbeU4mKVODuHFJfV7JPDPzcEZxw=w507-h240-k-no","D Lounge","5","3","Bali Dynasty Resort, JL. Kartika Plaza, Tuban, 80361 Bali, Indonesia","Badung Regency","Bali","ID",,"+62 361 752403","Lounge bar","https://www.google.com/maps/search/?api=1&query=D%20Lounge&query_place_id=ChIJ4yQITqBG0i0RB4LzhupoJn8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPPpi5g3qjUly9uYz0A7Y0fP0z59nqiVuu3-Lg4pGwq_haA89e1GTIrJR8Zqx41pU_ehGa2SKTks2eJiwleDUKeiBahHa36WdvzQ6VJ7FlgbN1Yov5ILth9W0SArYTdCCgkBwK=w408-h306-k-no","ROBBY BEACH BAR","5","19","Jl. Pantai Kuta","Badung Regency","Bali","ID",,"+62 858-5760-2636","Bar","https://www.google.com/maps/search/?api=1&query=ROBBY%20BEACH%20BAR&query_place_id=ChIJz4k0pW1H0i0Rt-_R-CdURPo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFucTykFZjesUX33L29yrGXRFDdx7i_UuVJvPM8qLbUXIFGIb8XxvBk4lEXmKQ-MO4y_7wGtlYeKP2zPXTqsCSE7HH20wFUujI7alvM4ITkHSlghZqulj6FE8ZqIn3a1vsKwoQC2vcTHubS=w408-h271-k-no","The PaD Bar and Grill on Legian Street","4.6","1308","Jln Legian No.162","Badung Regency","Bali","ID",,"+62 812-3928-2089","Bar & grill","https://www.google.com/maps/search/?api=1&query=The%20PaD%20Bar%20and%20Grill%20on%20Legian%20Street&query_place_id=ChIJiT2nFMdG0i0RB1x20A2aMUM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBFoj2Ie4nxeG2pCKr442Ayy5y_stl7jd6-97XLwZdvTGI18i5gTjABepPyITjaHW2amjj3yha3idQcvcUr7qQ8U4LmwiotN1an0GffdLZLDGFVGjKf6NYZeRj8Pl1zCvm50DV=w408-h306-k-no","Bus and Booz Bali","5","42","No. H18, Jl. Tegal Wangi","Badung Regency","Bali","ID","https://www.busandbooz.com/","+62 881-0385-00208","Bar","https://www.google.com/maps/search/?api=1&query=Bus%20and%20Booz%20Bali&query_place_id=ChIJu5jMbvtH0i0RWbxBprCulwc"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYMfkJ4OO9uDRFIDbP370WcsMIAZS46zRNgfQ-_AO5bozZ_8W-NbSJ3QvX66BXah-uruyQ5iJMws0CUseIoiR5KJmYzJTbonXCrODjzf7ZUOQpdljB-Q-p5ISNvesgI-rUbxJf=w408-h408-k-no","W XYZ Bar","4.4","30","Beachwalk Shopping Center, Jl. Pantai Kuta","Badung Regency","Bali","ID","https://www.marriott.com/en-us/dining/restaurant-bar/dpska-aloft-bali-kuta-at-beachwalk/6702629-w-xyz.mi","+62 811-3820-0737","Bar","https://www.google.com/maps/search/?api=1&query=W%20XYZ%20Bar&query_place_id=ChIJv09Sr7BH0i0RsjDc-VSCwkM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhL9uHRU5c2WtydfzmuGvkoX67Qw7mouBRqSIf01HakXytQt8JFJAIBL7UV1XwJvU2OIwNg0wxL7fZ24UAcB--gGN_8JeeHy0r61qjN6JyyXvM5uimQWQIhVKYuW-1NX4oCAI=w408-h544-k-no","Bali Club Jimbaran","4.7","23","55W5+8VP, Uluwatu St No.19","Badung Regency","Bali","ID","http://www.baliclubjimbaran.net/","+62 823-3920-7814","Night club","https://www.google.com/maps/search/?api=1&query=Bali%20Club%20Jimbaran&query_place_id=ChIJeQyrOJFF0i0RQhdhMu9XOV4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9WsNDbBGdjkyEYNnfpCCVtnfyRK5oXEheHHMmON-Q7ZPxiWmUQyfsqbX4s2dIBfvVVLd6m5iB4m_21knCIhTqKVN68n8-ZvNxXvjupTptC_pTwI3zfOP5o0O2IdSh5Q3V4DwaDQ=w426-h240-k-no","Kelan Expo - SB Promosindo","4.2","46","Uluwatu St No.103","Badung Regency","Bali","ID",,"","Night market","https://www.google.com/maps/search/?api=1&query=Kelan%20Expo%20-%20SB%20Promosindo&query_place_id=ChIJ13vQjXJE0i0Rfc_HjaO8O4k"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYSdrbpxX2G0HPCsFeFc-l-AWKSllC-3ObSfG75QS4VzZRKFmUTlzCrGmnnKyYbJ7k0UwkDnWRdQIc1WbpOPiBskpGcXMX093ahl4Nlv9dkalUxJhB58EnEFYsQy2lfFLpZMqBkXjGOgE=w408-h306-k-no","Es Semangka",,,"Uluwatu St No.162","Badung Regency","Bali","ID",,"","Beverage distributor","https://www.google.com/maps/search/?api=1&query=Es%20Semangka&query_place_id=ChIJRZeVWQBF0i0RRbGONI8Sd4k"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0RTexiVvDx9Q0bDe_Yy0deU2WuV0_XaRZ7sTQdPFaq2_OadDXth8GsjD1gSRms3aGG1R0xWyCSHbYtTDzadLEwMvzkg1e73y5HtwcRztSbXYXXA_KMHeSPwk_IMA9oH1ggX58w2y509KR=w408-h306-k-no","Santai Lounge Bali","5","918","Pertokoan Tuban Plaza, Jl. Bypass Ngurah Rai No.36","Badung Regency","Bali","ID","https://open.kakao.com/o/sBJYEzph","+62 813-5363-4373","Luggage storage facility","https://www.google.com/maps/search/?api=1&query=Santai%20Lounge%20Bali&query_place_id=ChIJG8m5BN1F0i0RMYxcxBO3_yQ"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGguRJk0t3Z5lTyJKE9TgnbKYw6PipTOfD33rp9Z-1Hodlo7amf5Zu5gWBhI8ZzAznlXVfdoI5urDkwZsIfLmwi9zJtmTgo8BMEtSaBZMRWc-OoC1lU4POFxnogJWOQZPP2Bh4t=w408-h544-k-no","Liquear heaven","5","4","Jl. Bypass Ngurah Rai No.4x","Badung Regency","Bali","ID",,"","Bar","https://www.google.com/maps/search/?api=1&query=Liquear%20heaven&query_place_id=ChIJVzqPGExF0i0RM_W8l_FtHa8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwQFrXqRBbTPFEGSOm7Y_GJYyTDm25Lj7u7Cc51sbVRFUBdP37avrZugu-0CDEp6qapFG8CXZbjSyfynSYsqkzVbHh_GPcSKdSYaKvORiJkghjYlm3zau_9TpkirVJXmwWrgT2SQ=w408-h272-k-no","Run@way Bar","4.4","27","Jl. Airport Ngurah Rai","Badung Regency","Bali","ID","https://all.accor.com/hotel/9105/index.en.shtml#section-facilities","+62 361 9360200","Bar","https://www.google.com/maps/search/?api=1&query=Run%40way%20Bar&query_place_id=ChIJTWy0-GlF0i0RtpHjrHyRlUY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaTagGb69C20_UaFT6a6ns3VcoIAsu5W-fVs_4ysIT1F2nbKJnSJ6-2YAD8x-xQ2o9qek-6PodK_JG2BHKRL47vIkXAY1ciEq5J3pqO7hCfvWZQtLiTfEjtWiJMcsu9kmiqfyhTw6tUdYO=w408-h408-k-no","ICE BAR","5","1","Depan Quest Hotel, Jl. Kediri No.10","Badung Regency","Bali","ID","https://www.icebar.id/","+62 812-4634-3396","Bar","https://www.google.com/maps/search/?api=1&query=ICE%20BAR&query_place_id=ChIJxQFzfIlF0i0RGmfEAaz1I60"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpPZ8FzeXE4fO-ZSXPebt2d4STI_UZSi69lf7UkHIItHuA8T4mjOL5umEgBKWY7l6q4JMeyipuohrz_1F5sSvSW42gY8KMd0UQ6UpV4W_IgbEveBQ9nJYyI6Xl6-VEi6jtrAd1=w408-h306-k-no","Krisna Kuliner Bali","4.7","1907","Jl. Raya Tuban","Badung Regency","Bali","ID","https://krisnabali.co.id/blog/krisna-wisata-kuliner-tuban/","+62 811-3940-6300","Restaurant","https://www.google.com/maps/search/?api=1&query=Krisna%20Kuliner%20Bali&query_place_id=ChIJ16n-DwVE0i0REMy6h4eRAPo"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pAr0ZCfxycPTbncT_3jdig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.496284&pitch=0&thumbfov=100","KAWASAN UNDIZ","5","3","Jl. Karang Tenget No.1 B","Badung Regency","Bali","ID",,"","Night club","https://www.google.com/maps/search/?api=1&query=KAWASAN%20UNDIZ&query_place_id=ChIJPyYNSwBF0i0Rf7UY_dY2Kfg"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlx7ebLS_iVudd-G3KPiMyZtvOVdp2EvbOfDeUn1k3obEWOu7pyYLMuTmaEhsq7pfQh3mTTdrHwutSzpJFaJt5i3M3CdS3tS1a9FFn-a0CnXujcUMOF4YBSnxk7pJ9QgLCq503AQ=w408-h306-k-no","Stadium Cafe","4.5","1331","Jl. Kartika Plaza","Badung Regency","Bali","ID",,"+62 878-3817-2301","Sports bar","https://www.google.com/maps/search/?api=1&query=Stadium%20Cafe&query_place_id=ChIJowevpqRG0i0RR2JpMbp_qJ8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEllPJXoYZSZ8twtNypPzM2eaJv3OgUn5ZPX_OF0vfQG6CYYwdEgofNkew6IK9Z-pIa_ht9ehX5hm8UtGA_lAnB76e3aeyGL1rq9g_y6xs_g_p38duc_kJsJ-z5ZUH0NYcdSASr7m7iEHL0=w408-h272-k-no","Alibi Cocktail Room By Beer&Co","4.7","51","Jln Legian No.133","Badung Regency","Bali","ID","http://www.beernco.com/","+62 811-3886-658","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Alibi%20Cocktail%20Room%20By%20Beer%26Co&query_place_id=ChIJ-YO-FeFH0i0R4zHy0NXPKns"
