"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvRS5tTHXSXIx1cXIvNxkezMi7w5dG3x2oKId8SjbQpCmJlztBf8uDndEoGrwznmkaDlDYaph0IB1Qo1oYBsHUgJPxpXkCmW4LwTfSljJxMx4ygL5tf3qYqX9dldkgHDjCpqyN=w408-h306-k-no","The Turtle Shack","4.2","105","H3WQ+RPX","Santa Maria",,"CV",,"+238 993 31 66","Bar","https://www.google.com/maps/search/?api=1&query=The%20Turtle%20Shack&query_place_id=ChIJmW9BQgtcSwkRrVGcX_tNB7A"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS0tVlzHv4gsly1Fk5rDKlpCV58zpHawusL-QIhCxYZnzufwRUICCqztSJDcPl_4X5ZkBN-UJ-j6gmGTh5D8Nrg-Uqr4C9nsn02JySeFTiW9tBx3PD3NSvJkMciwAAfkIa2tVrxg=w408-h725-k-no","Sky Lounge rooftop","4","3","H3XV+JMR, R. Amilcar Cabral","Santa Maria",,"CV","https://designsuites.cv/","+238 951 73 67","Bar","https://www.google.com/maps/search/?api=1&query=Sky%20Lounge%20rooftop&query_place_id=ChIJa-kfG1tdSwkRTz0rHaNuPG4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCbXWijQBKXrI1huHZMUR1aCaYet5pfcioDlJCKozh4m4d1Bau-Mu1k4fQTHWAQ7QhJ-mvyYpYBAkjpbG8ka6IRE0dduFQqF-6tq2Z8aUWn6ypYTkM9ULFh-0Xnuc8TqPYlKaC=w408-h544-k-no","Avenue bar","4.7","3","J37F+QP6","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Avenue%20bar&query_place_id=ChIJj8vHvwddSwkRl8vkLnn9Rmo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9-zXr19SezDoZkKn-Xio1k9cleJzlXOMxJHMKQRgSN4TBLgZqeJK_nwuobzlcJlgm5n9PobLphxkWN6mGgsoemLDR1WFfXINFwmT9zJkqlN-R5sAMKkRGImNJHii8evAkBIYyjA=w426-h240-k-no","Bar da Praia","4.4","130","H3WP+8X5","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Bar%20da%20Praia&query_place_id=ChIJj5pprQxcSwkR9sDFGUjzKAw"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOJG4ygV_jeUsu_G4YzUD2R0iLWWrcaeIGRnnWkohkeYJaRekb__ASicPKuETkGQzssBdPTObChTnRcj4zZygCBf7vTXHH9-l0_dblQWkr-kidLhXZntox56cUrSnkaLetduHjbFaeez43=w426-h240-k-no","The Atlantic Piano Bar & Grill restaurant","4.2","118","Rua de pousada","Santa Maria",,"CV",,"+238 975 51 53","Bar","https://www.google.com/maps/search/?api=1&query=The%20Atlantic%20Piano%20Bar%20%26%20Grill%20restaurant&query_place_id=ChIJz1LUH_FdSwkRCl20q3LDVE4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgcdaWs2asNE_5sVIv4bZoPqW48Sc1fcUSLGVif5b92zu_-zV8hLMGSN_fLJRKg_Bppetsz-UY4L7kmqwzQyql9H53378GkPirCmgwOyVRkzclkvrZl4QP5VSXHXjxXYUS_MXw0o8dT4UX=w426-h240-k-no","Sunset Restaurant & Bar","5","5","Praia de","Santa Maria",,"CV","https://sunset-sal.cv/","+238 916 11 81","Bar","https://www.google.com/maps/search/?api=1&query=Sunset%20Restaurant%20%26%20Bar&query_place_id=ChIJSx3lFY9dSwkR5oHpE0S7DZo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeb5FWu10N7_vpKNZATX14tKffI-bVKQX_DyBjurzpnr_5qL2VItsOnXz6jBVNuX-3t5Cnmer8_8Ni7kP8UirnMiqkwVLsz5rLxFNjlbx3DUmx-SG8udFzgx-6oe1R_-vps26j=w493-h240-k-no","Sens Bar","4.5","13","J37F+MPF","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Sens%20Bar&query_place_id=ChIJZVr0XiBdSwkRJlivI9s4Tqc"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjyrc615UZqfxYTGztJwUivDsCTdkxMfhFSnWPV-h-xWLgKdROs2rAcIlkG0du2j2Ly8lezVA2u20aNPQyZy9-HhS_2D8bq-Cv2Y9aVHmqFSd9z85qjWFuxD7D92S6V-ZWuB-i=w408-h306-k-no","Bar Quintalona","4.6","18","R. 15 Agosto","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Bar%20Quintalona&query_place_id=ChIJdz8dE0hbSwkRSYklbmL9T1Q"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNECF1qbvKUwwd9O663xbUZvLTp2KBWRfRngbrMgptvCpXGvh4zxSOh6ptSv1uYKa1uLJb7lcxOi0Mb5wse4LOFPkQCc44eOoebG_vAS-Cx4pMJW4P9jxc96RN4CjYt24hi7Uz=w408-h306-k-no","Azul Bar","5","4","J37F+VQM, Unnamed Road","Santa Maria",,"CV",,"","Cocktail bar","https://www.google.com/maps/search/?api=1&query=Azul%20Bar&query_place_id=ChIJIWhJ3gddSwkR6997Hj9Ux3I"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_7NEIwHxwxty8J5UVLaK_7y8PLf_LFS9NCLlFIYqV-i5X0n0P6oj4hftxiu_DxD8x5o2ocsZFVlO8rkh-08sthU1hwtMN1XBJduyUJkGYfzS-XtcVa03WCvlfWXfEoK0u-8NP4A=w408-h306-k-no","Cove Pool Bar","4.1","19","J37F+P4G","Santa Maria",,"CV","https://www.tui.co.uk/destinations/africa/cape-verde/cape-verde-islands/santa-maria-cape-verde-isl/hotels/tui-blue-cabo-verde.html","","Bar","https://www.google.com/maps/search/?api=1&query=Cove%20Pool%20Bar&query_place_id=ChIJEff4qbxdSwkRXxBzRBGzghI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuaoy7XiywTXYrSmQekW3vFn00FsIkg_AZ8d4GFe8SigWgHCFWobQflmVe23tMEZQfLRzF6UTB2DWXW4pJbo0O2lU-Y6HY0J1OZTON8OVeiImWNn5DvZBCGGmZuB3Gj3jJV7nSFpvZ8eaG=w426-h240-k-no","Canuto bar","5","5","J32W+77P, Travessa do Cavaquinho","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Canuto%20bar&query_place_id=ChIJ8zRZCABbSwkR4bvAGRayCfo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrdYpVWwtVh-t9LALBqIDahJ2UnegGXDXaA6Ls50zRBoNQ4oZbos9s7rRvx17B4xxj0DHHH0lNQINYkF9eIpHcQ8c1UycyJF23a3yJWWBgfLa2M-_V3YKrBenTGxOq5MUB5NGR=w408-h306-k-no","Sal Beach Club","4.1","820","Rua 5 Agusto","Santa Maria",,"CV",,"+238 982 19 53","Restaurant","https://www.google.com/maps/search/?api=1&query=Sal%20Beach%20Club&query_place_id=ChIJmzU-ogpcSwkRrvQCRlNiT8E"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHspoNaoU_NDanY2uJzoIH0SOg38qRQu4DZ0guM7uEkRLVG1WJ8OZmLPaM-2oA0Gf_nVHaGZU7QmTmvv5oJ_tvbkVfh-owFOlb_5mvyzg1uezZuPG24H_9-MkhQUHAO6RpfRxG6=w408-h306-k-no","The Britannia @Bailey's Bar","4.3","471","Avenue de hotels","Santa Maria",,"CV",,"+238 976 79 96","Pub","https://www.google.com/maps/search/?api=1&query=The%20Britannia%20%40Bailey's%20Bar&query_place_id=ChIJ-QSn_gxcSwkROkZz7Qa9XEU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD3Fv4wEgEj__rj97Ww-k2fElI6dNsvYeOJReZISvFwYnPs-N3MwpFHhdZLKHkzA9cJvymRYVL7mhqQNUY-gZDBNOFfUDQzxCExE3dy7yqWi492OYvmreVukyhZTqWXOP7LXlijDvMwtE5=w408-h306-k-no","Lineker's Bar","4.3","9","J38F+CGR","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Lineker's%20Bar&query_place_id=ChIJGXDjRABdSwkRL4SId4Nt9NU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWFtPAdoqYwtPJAvZBO0nWeSc-qVcp7SWSZPNGA-86p7Youi8YSh2er_mbe6Fu6kQBWzzkfXtw0vcgyH76sLLV8QSM0hwk2mJMKi-fZSO264CQ-Mfh-oNdnRrcUjI_fm9BJMrwcQ=w408-h306-k-no","Funana casa do musica","4.2","54","H3WQ+WH5","Santa Maria",,"CV",,"","Disco club","https://www.google.com/maps/search/?api=1&query=Funana%20casa%20do%20musica&query_place_id=ChIJ9--7FQ1cSwkRSRpAIEIyVLM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOnboORAS58udXV8vakOGkyQoQPKutga8mx0ust25c1B_q0sJWk6oCR9sx2vHaynvthXvU17jXj5nWLaaoWLM_aszK-gTQ0EcRV93rLIT57T1CVFSzwD64rnLkIPRm5Fc8kVUT=w408-h306-k-no","Bikini Beach Club","4.3","1563","J37C+R9C","Santa Maria",,"CV","https://bikinibeachclub.com/","+238 994 92 56","Club","https://www.google.com/maps/search/?api=1&query=Bikini%20Beach%20Club&query_place_id=ChIJ-_9LvB9cSwkRppGuaSUDXAI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxitRDqdHiyIx9OY5KEhuDRl_NZfyhbjgCtVdprDSHZ3CNUyKyYw2A7y9oGyWbm5EPRFh9nYM8NKRdi-2iejw97XG5pEI180PR97Fo_T1BjqX-4FVWZX0tADzxlgyIFLchSuYz=w408-h270-k-no","Saloon Snack Bar","4.4","158",,"Santa Maria",,"CV",,"+238 599 34 01","Bar & grill","https://www.google.com/maps/search/?api=1&query=Saloon%20Snack%20Bar&query_place_id=ChIJh88DzcldSwkRp_G_t56kY_c"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFk5JA1A4IukcZzjuhqZnznXwCc8exveYSR6yJn7u1t6kVJvB0-2pZ4ROTrARPXK6vhTl0HMIWLmM546Wus-w_CBQFHzxkimD6Kamoi-T8um2u3CSsgQFE0Er7QpFBpWewFXClwerDXATk=w408-h306-k-no","KIKI BAR","4.1","37","H3XV+CH9, R. 1 de Junho","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=KIKI%20BAR&query_place_id=ChIJQURpGQBdSwkReSVsOBPxChA"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOuBMXs4X9sGwS1cvL-LT83cFue_zOWpsNRJEOluakSUmxPUtlvV4exMU3zEp_RHpbwBFnns4N7LtMiy14XWfJ7UL9hyxCOxYULqMWfOcDDx2-MJu4ij-Y9k84e3jomPHCT3I=w408-h306-k-no","Halos Casa Resort - Beach Bar","4.3","13","H3WQ+G5M","Santa Maria",,"CV",,"","Bar","https://www.google.com/maps/search/?api=1&query=Halos%20Casa%20Resort%20-%20Beach%20Bar&query_place_id=ChIJ12Q2YT1dSwkRMxqVm21di4A"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEd1xZjzXlmEqKc9ZtS2bOy3OyNh8OyNTYXIa0Rqz70X5i-5xeiskSu9kDNFoLR8h-VbbdfNaFd8BaaaSJC7ZE3OfuNmKz5WCC1c4OgkhpKtqVMe4Qpl1V0piVOoGG_E4C8iHg=w426-h240-k-no","Ocean Cafe","4.4","1846","Praça Central, CV","Santa Maria",,"CV","http://www.oceancaboverde.com/","+238 580 35 05","Restaurant","https://www.google.com/maps/search/?api=1&query=Ocean%20Cafe&query_place_id=ChIJ99I-YvVbSwkRcl16WJI8Hgk"
